dates,RPI,DPCERA3M086SBEA,INDPRO,CUMFNS,UNRATE,PAYEMS,CES0600000007,CES0600000008,WPSFD49207,PPICMM,PCEPI,FEDFUNDS,HOUST,SP500,EXUSUKx,TB6MS,GS1,GS5,GS10,BAA
735174,16.1185690140719,5.21339640418326,5.51520241928003,74.197,7.7,1.38918794038503,41,2.85646409574856,-6.11622119157929,-35.5699565183389,-0.810786672737862,0.16,6.72503364216684,-36.7019742271733,-8.38745301805459,0.14,0.18,0.67,1.65,4.51
735204,29.1415957506672,0.501013964095165,2.79516670813642,74.6443,7.9,2.12519275271319,41.2,1.14068449653839,-2.45524382327673,19.7733264788479,-0.19085297403052,0.16,6.88346258641309,23.6701795381105,13.2284215693564,0.12,0.16,0.7,1.72,4.63
735235,-60.8775815062216,4.58290698336405,-0.559735134036643,74.3777,8,1.695674168257,41.1,2.84697642435656,6.73986964527877,-6.91031809960982,2.31204759178247,0.14,6.78897174299217,48.0528873912419,-13.4538936521918,0.11,0.15,0.81,1.91,4.73
735266,-2.78136485746927,-0.499103798997069,5.84599062215077,74.6407,7.7,2.46377540352753,41.3,2.84023801231967,7.30966727208298,6.91031809960982,4.38540075975133,0.15,6.86901445066571,25.5911540009429,-37.4851560473791,0.12,0.16,0.85,1.98,4.85
735294,4.22551752070106,0.166390999305221,5.02445026184049,74.5496,7.5,1.22999336042184,41.4,-0.567510060234433,-6.69882480534234,-41.5229023755668,-1.57879921279616,0.14,6.9177056098353,30.1823859413762,-30.9502002569434,0.11,0.15,0.82,1.96,4.85
735325,4.62781870498787,-0.0831926156976692,-0.811906374950411,74.2909,7.6,1.68808097040198,41.3,3.40104148305009,-7.35071211201941,-74.1220729220544,-0.938767272225505,0.15,6.72743172485086,15.277330062063,18.2425940917776,0.09,0.12,0.71,1.76,4.59
735355,5.9084632729153,3.01501731401679,0.968165601960891,74.4875,7.5,1.95908325491061,41.3,0.565904278349372,4.90547438360096,-33.7383504895868,0.784337055166517,0.11,6.8351845861473,51.69275548112,-1.09775229819553,0.08,0.12,0.84,1.93,4.73
735386,0.15329735837426,-0.082989601633443,1.62074595280828,74.5752,7.5,1.59490710675882,41.2,1.13100856628829,0.611776714755052,-4.81203652344462,2.58705190243305,0.09,6.73221070646721,-15.5184893992498,15.2778939276315,0.09,0.14,1.2,2.3,5.19
735416,-2.31677461184105,1.49293540984203,-3.46566002527915,74.0039,7.3,0.985843230096606,41.2,-0.565371035193607,-1.2238654808943,-26.8167584303967,1.49272906277034,0.09,6.77992190747225,36.4395517431774,-24.570498443319,0.07,0.12,1.4,2.58,5.32
735447,2.29179669028383,1.33732440502534,7.00576528712453,74.6439,7.2,2.12736398907509,41.3,1.13047582548109,6.10688340896495,35.2252012421644,1.84557178109337,0.08,6.82110747225646,1.01354696525213,25.4995906892281,0.07,0.13,1.52,2.74,5.42
735478,4.6659429175044,3.42526660247735,6.70128081742192,74.7201,7.2,1.64129295672311,41.3,0.564838796025668,-3.04955691440725,-7.20362343345009,0.472766676064396,0.08,6.74523634948436,12.210062272095,29.0552582028806,0.04,0.12,1.6,2.81,5.47
735508,-2.90977401202142,3.35671143590446,-1.68022206378531,74.8046,7.2,1.97184685875911,41.2,2.25670024195441,2.44026520291669,6.6049703903527,2.03077698118364,0.09,6.82979373751242,23.146996137849,15.9837275400751,0.08,0.12,1.37,2.62,5.31
735539,3.73389531446264,5.02338324780069,3.11135496378157,74.8208,6.9,2.3095099421667,41.4,2.81492036186304,3.65111843531629,-24.194367948413,1.87423602586101,0.08,7.00306545878646,43.5101050104901,0.149077582650348,0.1,0.12,1.37,2.72,5.38
735569,3.28251504596366,0.44498658719192,2.26905154820258,74.7066,6.7,0.602889952502039,41.1,2.80833266484848,4.85094142148803,4.2693818859707,2.38864589938004,0.09,6.90975328164481,16.1993037293723,20.9099278172508,0.1,0.13,1.58,2.9,5.38
735600,6.36329135914266,-3.81114639986109,-3.92567756512534,73.9569,6.6,1.5277118034895,41,1.68185031034636,9.04299682644414,-18.405268780452,2.27831074201958,0.07,6.78897174299217,9.63934948978391,6.35559882170709,0.07,0.12,1.65,2.86,5.19
735631,6.72466361305553,6.71122382143032,9.00826717861882,74.6798,6.7,1.44734851994386,40.8,5.58920432877681,2.4000007999998,2.47040746024467,0.703757302103369,0.07,6.8501261661455,-3.50827309288064,6.39458943247815,0.08,0.12,1.52,2.71,5.1
735659,6.19300334194293,5.8373297619287,11.6867192148355,75.3505,6.7,2.21124401482271,41.5,-1.11576019195976,3.59102512374463,4.92560978895789,2.40139478131525,0.08,6.87729607149743,30.3100426694169,4.77367876830912,0.08,0.13,1.64,2.72,5.06
735690,3.76746282058775,1.98589979369217,0.654185748960501,75.3697,6.2,2.82341828862371,41.3,0.558009775226154,5.36646857111016,0.614282071259709,2.32652239375071,0.09,6.94985645500077,0.476422971132706,8.91769656003039,0.05,0.11,1.7,2.71,4.9
735720,3.77626613757513,2.13321023077278,4.69024864709766,75.6244,6.3,1.89014648694297,41.4,1.11524171595949,-4.17184428130781,1.22762159044143,2.06553554093034,0.09,6.91473089271856,16.3091244358007,6.71630214108405,0.05,0.1,1.59,2.56,4.76
735751,4.99259753177412,4.69360238456993,3.9807716700281,75.9105,6.1,2.82100595758266,41.5,1.11420620818237,2.98136799319479,12.2076332556606,1.35175830252869,0.1,6.81454289725996,35.8569860862627,4.69333931609173,0.06,0.1,1.68,2.6,4.8
735781,4.25479961848865,2.36296561203062,3.22110833991722,76.3571,6.2,2.00355562437551,41.5,3.33642476284517,0,20.4721472943696,1.80385535240219,0.09,6.98933526597456,15.9239516520923,11.1615568918194,0.06,0.11,1.7,2.54,4.73
735812,6.40920975276558,8.15958845812759,-2.32178644380703,75.9553,6.1,1.62112080301782,41.5,2.21914071564502,-0.595681322731068,13.0629691743014,-0.151186963231353,0.09,6.89162589705225,-7.05735483027503,-26.0153528300204,0.05,0.11,1.63,2.42,4.69
735843,4.49146380237408,0.297332585169485,3.92968665410507,76.0461,5.9,2.6597529744862,41.6,1.10803331972278,-3.58031096026608,-10.0816011811066,0.302354880947675,0.09,6.93049476595163,19.2379890213441,-29.8287561705067,0.04,0.11,1.77,2.53,4.8
735873,5.60680387447121,7.3753788519042,0.0617544977266959,76.0201,5.7,2.16476306451696,41.6,0.553633227813144,-3.59102512374463,-42.428661993884,-0.302354880947675,0.09,6.97914527506881,-34.1720075573303,-16.0180353881125,0.05,0.1,1.55,2.3,4.69
735904,6.55325060910243,3.18915195722944,7.84835709980491,76.5986,5.8,2.49493707853006,41.6,0.553377920805076,-4.20315666144191,1.23329918358266,-0.919161358720544,0.09,6.90875477931522,64.6892794981209,-22.8362991421272,0.07,0.13,1.62,2.33,4.79
735934,7.96273863577994,2.7623696110961,-0.613660323444876,76.5264,5.6,2.29316327993914,41.6,-0.553377920805076,-16.3515020541187,-6.17921035824374,-1.8404375616651,0.12,6.9782137426307,5.67966631034693,-9.70242433458348,0.11,0.21,1.64,2.21,4.74
735965,10.3236751421207,2.45136656630152,-8.90435148438478,76.2047,5.7,1.63163633673093,41.5,2.76434123627123,-21.5335180846413,-36.4807967922367,-5.55002084722354,0.11,6.98933526597456,-15.338057410122,-39.1381406545834,0.08,0.2,1.37,1.88,4.45
735996,4.28721616103545,2.66033006105992,-7.24061587099207,75.7136,5.5,2.31124386053452,41.4,-2.21096331546615,1.24095150666186,-4.47881085111348,1.97758200574256,0.11,6.78671695060508,31.5434254462001,14.7289434034265,0.07,0.22,1.47,1.98,4.51
736024,-2.45162990697025,2.55332407961895,-3.93526435145972,76.0487,5.4,0.604793641173273,41.2,7.72061486768365,4.33325206486579,-35.1244587601364,2.30112255071013,0.11,6.86693328446188,-1.27432925898496,-29.4002224973933,0.11,0.25,1.52,2.04,4.54
736055,3.5644976061306,2.85059755278887,-7.18890389241125,76.0926,5.4,2.41613103771812,41.2,2.19679695218851,-8.05996313464981,1.97856598822099,0.921547038841197,0.12,7.08170858610558,8.54836722736962,0.801978242775103,0.09,0.23,1.35,1.94,4.48
736085,2.45274972060727,3.34697026255597,-5.28501047461276,76.1514,5.6,2.80985842113353,41.1,2.74035286936609,13.6083932608592,23.4917779501174,2.86510283340178,0.12,6.98378996525813,9.74427718086908,38.4992261980486,0.08,0.24,1.54,2.2,4.89
736116,0.488778809341284,1.27364826495473,-3.98714825574515,75.9062,5.3,1.47445150318717,41.3,2.7341091800448,6.74675940263647,-42.0865052970878,2.32432086304151,0.13,7.09423484592476,-7.20931683043062,9.28078871968367,0.09,0.28,1.68,2.36,5.13
736146,2.07546662634783,4.60289498748097,8.05360171076082,76.5632,5.2,2.55481238552733,41.2,0,-1.2238654808943,-44.3106290893578,0.986474714277819,0.13,7.04403289727469,-2.9474693065179,-1.23329918358366,0.12,0.3,1.63,2.32,5.2
736177,2.54964183323381,3.0773093199894,-3.22542211636154,76.2315,5.1,1.05586593092255,41.3,2.72789387761794,-4.29338561746171,-47.4538077008479,0.0116007598492729,0.14,7.02997291170639,-31.5082650800754,1.38737249701346,0.22,0.38,1.54,2.17,5.19
736208,3.38596031457499,1.49691626978878,-4.09173538125245,75.9954,5,1.30798481341898,41.2,-1.09041352346129,-14.8379015651397,16.5025022267724,-1.77622159735584,0.14,7.10987946307227,-56.8959942772143,-18.6315037861071,0.18,0.37,1.49,2.17,5.34
736238,3.22323970156333,0.75329569328666,-4.89262699582014,75.9486,5,2.57803713462721,41.3,7.07004084557035,-3.11445801609267,3.5576664066344,-0.174280970276186,0.12,6.96413561241824,75.1748896795331,0.39112154448131,0.11,0.26,1.39,2.07,5.34
736269,-0.0784840259768771,2.67701693816882,-9.00626419297801,75.6848,5.1,1.9929159378421,41.2,0.542127861039177,1.24675335890316,-61.9633540576086,0.731810042476155,0.12,7.06646697013696,5.45691965947661,-11.7104770584465,0.32,0.48,1.67,2.26,5.46
736299,5.10984617673245,4.38975112454187,-6.98539321696678,75.4295,5,2.29154276568195,41.3,3.78805275101453,-8.12714750138213,-12.7860814800609,-0.975845932087438,0.24,7.04403289727469,-15.4054404947125,-16.941457854942,0.49,0.65,1.7,2.24,5.46
736330,0.929599229448286,1.23241707606496,7.8276695696637,75.7671,4.8,0.9053377632533,41.3,0.540175566177403,-3.14054091842451,-12.1596987249458,0.615804698858113,0.34,6.99576615630485,-81.8787668874794,-48.1322818644154,0.43,0.54,1.52,2.09,5.45
736361,0.75559217037835,7.89260175989739,-6.30606476457345,75.4699,4.9,1.77516063939649,41.1,-1.08059439990011,-8.83749391465045,48.6502546884861,-0.743652830895414,0.38,7.11069612297883,-9.7780807556628,-8.53500564774716,0.44,0.53,1.22,1.78,5.34
736390,0.0140196933870129,-4.65254762116771,-9.28701383109569,75.3614,5,1.98139181327122,41,8.61763129039765,2.5316465086199,36.1255456789294,2.77472877022902,0.36,7.01301578963963,72.7380474341519,-3.44791575374916,0.46,0.66,1.38,1.89,5.13
736421,-1.64094867619369,3.6141306866476,3.31817073491862,75.1793,5.1,1.64449339661701,41.1,4.82035908163763,3.78748341772521,-5.70750184157838,3.95940620852677,0.37,7.05875815251866,31.390762187112,5.88071745386087,0.37,0.56,1.26,1.81,4.79
736451,-0.292198511824893,1.89034062483486,-2.17609466605033,75.1086,4.8,0.341971831343102,41.1,3.7358268998716,4.4036746667544,6.41903462257929,1.77863362687489,0.37,7.04577657687951,-5.78979121712244,17.0581522322642,0.41,0.59,1.3,1.81,4.68
736482,1.02846342394756,5.04451916158253,5.25296637490094,75.1862,4.9,2.14968707893703,41.2,5.84718764874754,8.13562438245441,10.622671904822,2.28294776569982,0.38,7.09257371597468,10.6077655358348,-27.3261346447829,0.4,0.55,1.17,1.64,4.53
736512,4.5006948694315,1.29312113789766,2.17509179358579,75.3001,4.8,3.08448195432334,41.3,1.06007074031655,0,32.001896498593,0.495218176543943,0.39,7.12205988162914,36.8636927012883,-93.3916642951873,0.39,0.51,1.07,1.5,4.22
736543,0.997590301062701,0.955362201473875,-2.11674643157416,74.9146,4.9,1.18678364359752,41.1,1.58835231660976,-3.74805093872155,-2.74914209586683,1.79489179739463,0.4,7.06561336359772,15.8545938611471,-3.01886951669663,0.44,0.57,1.13,1.56,4.24
736574,2.72261590108585,3.27285737833698,-1.44609908804938,75.0399,5,2.39488783536999,41.3,2.64259080588101,4.99480429762471,-9.67190037251981,2.0791757423563,0.4,6.97354301952014,-10.9560478433451,3.56693986191707,0.46,0.59,1.18,1.63,4.31
736604,1.57966223132107,-0.649526402867551,0.782253141734301,75.1352,4.9,0.976470966632093,41.3,2.10989065343536,6.83408525871023,18.5836808343261,2.64831172593176,0.4,7.1800698743028,-8.18658699460393,-76.3508350562538,0.47,0.66,1.27,1.76,4.38
736635,2.69498728313025,1.93671458824873,-5.38144550080553,75.0945,4.7,1.07485400196978,41.3,1.57998706169646,-2.48062103839857,37.6501470813057,0.45798905198744,0.41,7.03878354138854,12.2396320165176,9.88617173884643,0.57,0.74,1.6,2.14,4.71
736665,2.71973413757536,7.96278349761579,8.12078304414037,75.1542,4.7,1.76728085456759,41.2,0.526200403081845,10.5074068193542,-13.3112845796624,2.18449091268482,0.54,7.13249755166004,44.4186877704084,4.91271005234663,0.63,0.87,1.96,2.49,4.83
736696,3.67659932704356,0.34361186411509,-1.83606221599213,75.4079,4.7,1.62459178088028,41.2,3.6769562583606,7.97345126240252,12.6492155973505,4.48231974339741,0.65,7.08422642209792,15.1217791397102,-11.2033006907927,0.61,0.83,1.92,2.43,4.66
736727,4.27701203172006,0.751308105576243,-4.5902846362921,75.379,4.6,1.50717058181655,41.3,-0.524590172288875,4.27155294668751,35.2390737652371,1.04688217836788,0.66,7.15539630189673,28.55621034908,12.356315432395,0.64,0.82,1.9,2.42,4.64
736755,4.38561463203015,5.65190511739715,8.98025754358613,75.2656,4.4,1.14352712704218,41,3.14410660214772,0.608982504822819,-9.68528260054953,-0.614363606687718,0.79,7.08170858610558,8.23807147848648,-14.2985348415711,0.87,1.01,2.01,2.48,4.68
736786,0.764716408967558,0.277627002244074,11.2057087460688,76.19,4.5,1.80767474133106,41.2,1.04620756408931,6.0728874549973,19.2930200730395,3.22758031491475,0.9,7.04315991598834,6.8094043432005,28.0489836952592,0.93,1.04,1.82,2.3,4.57
736816,7.16924472927971,0.416320108078239,1.32718377148286,76.1961,4.4,1.15712492168285,41.3,5.2173995233245,-10.9534229065076,-16.7026251113946,-0.329179182427453,0.91,7.05617528410041,18.1921854791636,27.2226943289124,1.02,1.12,1.84,2.3,4.55
736847,0.752116012778714,3.08054620554046,1.88215424674318,76.2666,4.3,1.72950258932829,41.3,4.15764816082813,1.22199603228026,7.09488763890462,1.30483510948878,1.04,7.12849594568004,19.2030337447349,-11.0960812365281,1.09,1.2,1.77,2.19,4.37
736877,4.05241133892602,1.65957473259866,-1.13708119786509,76.2171,4.3,1.8660486641231,41.2,4.1432928515972,0,5.13369766929372,0.294809650829109,1.15,7.09174211509515,9.87385099351066,17.2986022778534,1.11,1.22,1.87,2.32,4.39
736908,2.25962546790015,1.28565559033404,-6.04699183253175,76.089,4.4,1.55282697434131,41.3,2.06629409642396,6.69882480534234,55.0670127923297,2.60478211732718,1.16,7.05531284333975,1.03618507880121,-4.06968171782407,1.11,1.23,1.78,2.21,4.31
736939,2.43595317222898,6.16472359420044,0.517412544240159,76.2045,4.2,0.342985473089641,41.2,7.20413827526674,8.47204729286943,23.6192333501094,5.03495663254832,1.15,7.06902342657826,17.7588479499107,35.4201889345726,1.15,1.28,1.8,2.2,4.3
736969,4.05325535425192,0.718215045863957,14.8196158061506,77.0841,4.1,2.03140292102972,41.3,-2.05391577741789,2.40963936389456,8.96195352903142,1.93610157752495,1.15,7.12929754892937,30.4944882364829,-12.4784486650784,1.23,1.4,1.98,2.36,4.32
737000,2.54752703094852,6.89617739791757,3.3817713384682,77.1624,4.2,1.59660067133487,41.5,3.59204886559805,11.3801701416101,-15.5768537672657,2.11263703359919,1.16,7.15305163493748,17.0592375929477,1.36265581090877,1.36,1.56,2.05,2.35,4.27
737030,3.20834044467588,8.10873986926062,1.14408331496669,77.0313,4.1,1.45626642866787,41.3,6.13289239507111,0.595977166459249,-22.5215842102312,1.29047353173135,1.3,7.07496319796604,32.2867734306627,16.8591481192731,1.47,1.7,2.18,2.4,4.22
737061,2.78440769301866,-2.41120088779887,-0.159821867912768,76.8009,4,0.658400550282323,41.2,4.57918724002297,3.56966054009149,54.0631967291318,4.01961663278918,1.41,7.1770187659099,55.2162438167283,37.023650623963,1.59,1.8,2.38,2.58,4.26
737092,2.15940445304881,0.79383043474337,3.46867520054595,77.5258,4.1,3.06776847723569,41.6,5.06757509862688,4.15122726809862,4.10457277779877,2.45663749909149,1.42,7.16162200293919,-36.9706180849118,11.8338191337732,1.75,1.96,2.6,2.86,4.51
737120,2.55143018585073,4.06536234340713,7.63140144148302,77.6486,4,1.57951780018308,41.5,1.51610885612659,1.18343204857787,-12.3560787679676,1.89487216478241,1.51,7.19067603433221,-1.06066468564521,1.2886137902935,1.87,2.06,2.63,2.84,4.64
737151,0.793340379043883,4.4042083265694,12.9680539662317,78.1294,4,1.23786001449986,41.7,4.03361724324576,0,15.279344525425,2.93670657153733,1.69,7.15851399732932,-22.0183908607492,8.81130317836178,1.93,2.15,2.7,2.87,4.67
737181,2.63207734581101,3.28224094047656,-10.1232790851775,77.5005,3.8,2.18134872766598,41.6,1.00628936714511,6.48809641493671,8.14746097824965,2.16455280671752,1.7,7.21081845347222,21.4499503975873,-53.0632020697412,2.02,2.27,2.82,2.98,4.83
737212,3.75336062006255,1.98362521600011,8.90420334926674,77.881,4,1.72610835413352,41.5,2.01005072123426,1.76340957523209,6.93977837770952,1.52948151339665,1.82,7.08924315502751,23.2536089469249,-15.7826217634591,2.06,2.33,2.78,2.91,4.83
737242,5.34311460821968,3.32965589865601,2.81824952030902,78.0386,3.8,1.20035859642016,41.6,3.00877717174028,1.76082203274035,-65.7780055939206,0.952170111958495,1.91,7.08422642209792,16.996709878946,-11.9746987025551,2.11,2.39,2.78,2.89,4.79
737273,4.07799861629172,3.74126656344131,7.14640991767652,78.1692,3.8,1.84250880178212,41.5,5.4965742572783,1.17244757739137,-31.4751908692013,0.708101699522246,1.91,7.1608459066643,27.2564296989874,-26.1761531015227,2.19,2.45,2.77,2.89,4.77
737304,-1.0851330757859,-1.14991709547176,-0.396356367149053,78.1121,3.7,0.843873413585783,41.2,2.98755341035193,1.75652629557916,0,2.5302595339376,1.95,7.12125245324454,18.2024978758943,17.3916087630801,2.29,2.56,2.89,3,4.88
737334,1.04623099161643,5.08414530057344,-1.66174266376657,77.6998,3.8,1.7020140673587,41.3,4.96278622979247,9.32496193126511,-7.52746848873649,2.50290672222704,2.19,7.09672137849476,-48.9777772222563,-4.96971336894436,2.4,2.65,3,3.15,5.07
737365,1.43255997721852,4.94046291583459,-0.862337284663184,77.3355,3.8,0.73785942894844,41.2,3.46177862168222,-8.74002406933023,-15.1980923319204,0.836812439287726,2.2,7.07580886397839,-27.1132254110096,-10.3736366921742,2.46,2.7,2.95,3.12,5.22
737395,13.0780167047902,-11.2990173803812,-0.52786678279233,77.4628,3.9,1.92271785199125,41.5,3.45182074873467,-8.21519100958774,5.72186514560507,-0.363281091517109,2.27,6.9985096422506,-70.7520211831127,-22.1567865466985,2.48,2.66,2.68,2.83,5.13
737426,3.05232055378752,5.24311778204982,-6.5419121296479,76.8491,4,1.89566549338949,41.7,2.45952125453233,-7.67908109043631,-12.111656601282,-0.660792968238866,2.4,7.12608727329912,18.5892754393699,22.2498061971463,2.45,2.58,2.54,2.71,5.12
737457,3.27959157427813,-0.030714758015904,-6.68990711472759,76.4051,3.8,-0.39968025949122,40.9,-0.983203660082843,6.50087775572779,30.9898645033794,1.16715460234751,2.4,7.04053639021596,66.0202843388792,10.6494506084846,2.44,2.55,2.49,2.68,4.95
737485,0.810148276498524,7.45084089020018,1.58177768578227,76.3147,3.8,1.34239821162581,41.2,6.37647116549029,11.7302986855716,3.74026276830364,3.26420160150569,2.41,7.09257371597468,21.207854235044,13.8411953489639,2.44,2.49,2.37,2.57,4.84
737516,-3.05104930857709,2.45982958813471,-7.12802252646263,75.7032,3.7,1.74766028662816,41.1,2.93159754924357,9.30237216518073,-4.36477488232079,4.66653866160058,2.42,7.15617663748062,41.976465105795,-12.6432685840946,2.39,2.42,2.33,2.53,4.7
737546,0.120584280525549,2.83980591972224,2.31668677986043,75.7395,3.7,0.50228053366439,41,3.89768917579705,-2.89925243712581,-33.5730527757224,0.743216804427149,2.39,7.17242457712485,-20.4599547609877,-16.1337618035299,2.35,2.34,2.19,2.4,4.63
737577,0.789534748521703,3.44942641746329,-0.795563697422352,75.883,3.6,1.39412161133947,41.1,3.40012370769198,-6.98691930171975,0.642226400129786,1.01571358574049,2.38,7.12044437239249,14.8140745885069,-16.9215494887272,2.11,2,1.83,2.07,4.46
737607,-0.104920506716866,3.44961152072507,-3.84111522990906,75.5645,3.6,1.53564120375549,41,0.969697022463833,2.91616182394989,7.68002621456141,1.68004609385441,2.4,7.10987946307227,43.1993480136988,-20.4333390198197,2.03,1.96,1.83,2.06,4.28
737638,5.05418552886354,3.40959323512671,7.4012298407343,75.9633,3.7,1.5495613385518,41.1,3.87097109865913,-3.5002455541477,-5.75540671619166,0.643031344998946,2.13,7.22329567956231,-40.159781244035,-29.3422685072515,1.88,1.77,1.49,1.63,3.87
737669,1.84318216452155,1.45542771025049,-4.37731732557651,75.5008,3.5,1.75375398646835,41.1,2.41303117706728,-1.75395889934755,16.5519865588028,0.893132722261569,2.04,7.15851399732932,34.5594887235691,20.4497590258222,1.84,1.8,1.57,1.7,3.91
737699,1.3547294976,0.701988988764413,-10.0085574307677,74.9731,3.6,1.54530437101172,41,2.88924698163235,7.5820422348869,-22.3351302819417,2.8709448477013,1.83,7.18387071506245,-1.80407561698637,27.6204953009263,1.62,1.61,1.53,1.71,3.92
737730,5.19284408508867,3.94355274337919,6.17070438909977,75.5607,3.6,1.85174231059193,40.8,1.44201899988499,5.22118300119203,10.9004222668876,0.966310384407976,1.55,7.20785987143248,50.2044419124747,21.3309715903692,1.55,1.57,1.64,1.81,3.94
737760,-2.90755305522268,-0.859670496424414,-4.35784384569509,75.5997,3.6,1.27240468064187,40.8,4.79425328074594,1.15718427482285,4.45978745346594,2.39613012568007,1.55,7.34407285057307,27.4525834258263,20.7753428960637,1.54,1.55,1.68,1.86,3.88
737791,10.4033889987029,4.53132036393136,-6.22882296685496,75.4859,3.5,2.48559202208938,41,0,1.15606945357634,20.1791407669798,2.30487331388431,1.55,7.37086016653672,37.7229956047401,-3.02463402444944,1.52,1.53,1.56,1.76,3.77
737822,7.64974164779559,0.537830758314328,2.76143618067088,75.5139,3.5,2.27591231017072,41,3.34461693723362,-6.95318217717507,-22.0884490456697,0.745700762042745,1.58,7.37086016653672,-0.325832774738899,-11.3412807766144,1.47,1.41,1.32,1.5,3.61
737851,-20.045311162616,-83.0681566372515,-46.8172654946986,72.2027,4.4,-13.314878348757,40.7,3.33532078923078,-25.25172697766,-8.95049434521091,-2.90977413352955,0.65,7.15226885603254,-253.874212350941,-55.3608949862954,0.29,0.33,0.59,0.87,4.29
737882,147.433842565943,-155.765586985568,-175.319430163139,60.8142,14.8,-176.937031988415,38.6,-1.42828820670573,-34.924692799207,-39.7970693440044,-6.39596111814207,0.05,6.84374994900622,48.5840321954523,4.93768093495196,0.17,0.18,0.39,0.66,4.13
737912,-51.2852293619495,97.3833174523811,23.1700889041733,63.6778,13.3,25.8382424268504,39.6,9.48996642248172,24.194367948413,9.25114714004067,1.87127754400045,0.05,6.95272864462487,66.6067883928839,-11.4554708629874,0.15,0.16,0.34,0.67,3.95
737943,-16.3960538801263,68.2657785906738,72.1387576391777,68.3408,11.1,42.947493356985,39.8,-0.472720116414393,4.78088281784963,49.0127233603474,5.78032143000158,0.08,7.14913159855741,73.7408853111628,21.3661233548626,0.18,0.18,0.34,0.73,3.64
737973,7.18575358381699,17.1913377240664,48.0771460079211,71.1509,10.2,14.9328185233827,40.3,4.71884210126525,5.35582342078946,44.6563156085212,3.27362800315107,0.09,7.31121838441963,39.150024645695,16.9365323283445,0.14,0.15,0.28,0.62,3.31
738004,-39.3480151009534,8.20372049174232,12.6265244556254,72.3083,8.4,13.5341548282419,40.5,1.41204173970895,1.77997560448233,40.1134879559404,3.68428901879945,0.1,7.22693601849329,66.9659878427865,41.0502803732264,0.12,0.13,0.27,0.65,3.27
738035,6.79939421588358,15.7502840115946,-3.64084223306875,72.3867,7.8,6.07179738878401,40.6,-0.941176518835185,2.96077130214982,5.2876462543427,1.85939069620531,0.09,7.27793857294566,-9.30208306480722,-18.0302357080331,0.12,0.13,0.27,0.68,3.36
738065,-3.26018888801514,4.90915110586521,13.0270989264137,73.4897,6.9,5.73820579364934,40.6,4.22949331520694,5.89971689836908,4.68064952285552,0.418771339888835,0.09,7.32251043399739,18.8134544979803,3.05473223932053,0.11,0.13,0.34,0.79,3.44
738096,-12.0709678071186,-6.6694925729319,6.38370846411895,73.9657,6.7,2.22040055780894,40.7,5.14921796531489,3.52595748293645,3.49854475214819,0.161026994627989,0.09,7.34665516317654,44.883232935095,19.9867100223432,0.1,0.12,0.39,0.87,3.3
738126,3.2273647245681,-11.081703269986,13.8085488434484,74.444,6.7,-2.57402521305892,40.9,3.73105625097754,6.43746971778434,55.7446195492179,4.6069428487101,0.09,7.41517510961329,48.4816704888651,21.2682046601314,0.09,0.1,0.39,0.93,3.16
738157,109.857168325003,34.7516697995108,13.6236939524679,75.5545,6.3,1.96046166329751,41.2,3.7194915481976,16.2321315578417,13.2659112421646,3.73682405266393,0.09,7.39326309476384,31.5486333436233,18.3493879995726,0.09,0.1,0.45,1.08,3.24
738188,-93.0153576829746,-16.1045032376457,-37.2154397974764,72.7454,6.2,4.49778155161198,40.5,-0.928792616026897,19.4197479457131,22.8682056604754,3.27880690840345,0.08,7.27724772663148,28.0365694943683,19.7183439128927,0.06,0.07,0.54,1.26,3.42
738216,221.802002993724,53.6797012466366,31.5574833662847,75.0297,6,6.55695974825932,41.2,7.87191709647956,14.0813631746703,90.3540818872251,6.78459023839864,0.07,7.45298232946546,8.33881984363458,-0.346195458585719,0.05,0.08,0.82,1.61,3.74
738247,-182.735339000051,6.17392173822182,0.315301205415608,74.6958,6.1,2.23869016982263,41,8.73734459776614,3.35508140271976,10.954432918037,6.97768305647912,0.07,7.32251043399739,68.7755653273669,-1.55911671997664,0.04,0.06,0.86,1.64,3.6
738277,-33.0682518216811,-7.10859980025873,8.30857877367919,75.3592,5.8,4.83759536341708,41,5.48572383909676,12.7749412935788,152.467837472625,6.0070102243774,0.06,7.34342622914737,7.70345272756074,20.5382936038571,0.04,0.05,0.82,1.62,3.62
738308,-4.60796343574899,5.72320362576058,5.30467395032872,75.2962,5.9,7.01833643560619,40.7,7.27550542417035,13.7332695969416,-80.3307370792275,6.14356282237978,0.08,7.40427911803727,20.1681101022324,-5.03753986085531,0.05,0.07,0.84,1.52,3.44
